Heineken_**_http://dbpedia.org/resource/Heineken_Pilsener	Company	0.342553995655	Organisation	0.275938190059	Agent	0.275938190059	Continent	0.227698781093	Country	0.164296947257	PopulatedPlace	0.163829175443	Place	0.163829175443	Settlement	0.141447839327		GOLD_STANDARD:	
Okocim_**_http://dbpedia.org/resource/Okocim	Settlement	0.403452553045	Company	0.269656540608	Organisation	0.247495440034	Agent	0.247495440034	PopulatedPlace	0.175121869687	Place	0.175121869687	Country	0.135483354942	Continent	-0.00406989381895		GOLD_STANDARD:	Place	PopulatedPlace	Settlement
WARSAW_**_http://dbpedia.org/resource/Warsaw	Settlement	0.31107488975	PopulatedPlace	0.0586700623976	Place	0.0586700623976	Organisation	0.0229027253264	Agent	0.0229027253264	Country	0.00166180406227	Company	-0.0401244766008	Continent	-0.0470817839589		GOLD_STANDARD:	Place	PopulatedPlace	Settlement
Australia_**_http://dbpedia.org/resource/Australia	Continent	0.356670434466	Country	0.280914157726	PopulatedPlace	0.174425271969	Place	0.174425271969	Company	0.116322996738	Organisation	0.102706244331	Agent	0.102706244331	Settlement	-0.0993008870436		GOLD_STANDARD:	Place	PopulatedPlace	Country
SAB_**_http://dbpedia.org/resource/South_African_Breweries	Company	0.252002423852	Organisation	0.2320717168	Agent	0.2320717168	Settlement	0.225807708068	PopulatedPlace	0.184323622349	Place	0.184323622349	Country	0.171698429537	Continent	0.148247714872		GOLD_STANDARD:	Agent	Organisation	Company
Carlsberg_**_http://dbpedia.org/resource/Carlsberg_Group	Company	0.269888688279	Settlement	0.247730950174	Organisation	0.242335405671	Agent	0.242335405671	PopulatedPlace	0.209028965703	Place	0.209028965703	Country	0.203178706131	Continent	0.133874829286		GOLD_STANDARD:	Agent	Organisation	Company
Czech Republic_**_http://dbpedia.org/resource/Czech_Republic	Country	0.441912368713	PopulatedPlace	0.316788394901	Place	0.316788394901	Continent	0.258781509051	Organisation	0.209605829777	Agent	0.209605829777	Company	0.15014566415	Settlement	0.0858760758959		GOLD_STANDARD:	Place	PopulatedPlace	Country
Britain_**_http://dbpedia.org/resource/United_Kingdom	Continent	0.537423382235	Country	0.351504567979	PopulatedPlace	0.231101820803	Place	0.231101820803	Organisation	0.152087028179	Agent	0.152087028179	Company	0.144557011516	Settlement	-0.111810860692		GOLD_STANDARD:	Place	PopulatedPlace	Country
CEFTA_**_http://dbpedia.org/resource/Central_European_Free_Trade_Agreement	Continent	0.299517896495	Country	0.288955914453	PopulatedPlace	0.265456494407	Place	0.265456494407	Settlement	0.199270713605	Company	0.143087162949	Organisation	0.143087162949	Agent	0.143087162949		GOLD_STANDARD:	Agent	Organisation
Europe_**_http://dbpedia.org/resource/Europe	Country	0.388609117362	PopulatedPlace	0.255790748515	Place	0.255790748515	Organisation	0.168600630476	Agent	0.168600630476	Company	0.124961541803	Settlement	-0.0541187787933		GOLD_STANDARD:	Place	PopulatedPlace	Continent
Czech_**_http://dbpedia.org/resource/Czech_Republic	Country	0.464237368151	PopulatedPlace	0.3339393854	Place	0.3339393854	Continent	0.242425361247	Organisation	0.208270679244	Agent	0.208270679244	Company	0.159031639258	Settlement	0.103848094615		GOLD_STANDARD:	Place	PopulatedPlace	Country
Polish_**_http://dbpedia.org/resource/Poland	Country	0.377357747308	PopulatedPlace	0.337952203476	Place	0.337952203476	Settlement	0.29234239795	Continent	0.238348357063	Organisation	0.207961466595	Agent	0.207961466595	Company	0.182575611239		GOLD_STANDARD:	Place	PopulatedPlace	Country
Germany_**_http://dbpedia.org/resource/Germany	Continent	0.648632818009	Country	0.43080480947	PopulatedPlace	0.311102453603	Place	0.311102453603	Organisation	0.151644401318	Agent	0.151644401318	Company	0.103661991677	Settlement	-0.0408123795993		GOLD_STANDARD:	Place	PopulatedPlace	Country
Reuters_**_http://dbpedia.org/resource/Reuters	Company	0.0976644568796	Continent	0.09276208125	Organisation	0.0817170864851	Agent	0.0817170864851	Country	0.0644322687134	PopulatedPlace	0.037479108369	Place	0.037479108369	Settlement	-0.0438392567284		GOLD_STANDARD:	Agent	Organisation	Company
Tychy_**_http://dbpedia.org/resource/Tychy	Settlement	0.383381523783	Organisation	0.201329420978	Agent	0.201329420978	Company	0.200167337507	PopulatedPlace	0.106431294065	Place	0.106431294065	Country	0.0583935073845	Continent	-0.111204658602		GOLD_STANDARD:	Place	PopulatedPlace	Settlement
Poland_**_http://dbpedia.org/resource/Poland	Country	0.502862372894	Continent	0.437981959461	PopulatedPlace	0.413349953817	Place	0.413349953817	Organisation	0.242188658517	Agent	0.242188658517	Settlement	0.226114447116	Company	0.168760362313		GOLD_STANDARD:	Place	PopulatedPlace	Country
