final_GoogleNewsResults/AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	2	Human Gene Therapy_**_NIL	NationalFootballLeagueEvent	0.322898368014	AcademicJournal	0.277663956295	Name	0.272930486164	GivenName	0.272930486164	Judge	0.264829903	GolfCourse	0.262839934026	ChemicalSubstance	0.242980742808	ChemicalCompound	0.242980742808	Religious	0.240705652792	Pope	0.234733287388		
final_GoogleNewsResults/AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	5	MT_**_NIL	SoccerTournament	0.195862241643	NationalFootballLeagueEvent	0.195304138571	RadioStation	0.17435713287	ChemicalSubstance	0.162749931924	ChemicalCompound	0.162749931924	WomensTennisAssociationTournament	0.158758362987	TennisLeague	0.147947556744	Sea	0.140775917485	Automobile	0.133557810681	Newspaper	0.13177851691		
final_GoogleNewsResults/AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	8	MX Onda_**_NIL	SkiArea	0.344103325656	NationalFootballLeagueEvent	0.267319149549	WomensTennisAssociationTournament	0.264208621309	CyclingTeam	0.262507233042	GrandPrix	0.253241151369	CyclingRace	0.217046735061	Automobile	0.216890398391	FashionDesigner	0.204614538457	MotorcycleRider	0.188538804401	ChemicalSubstance	0.188082789902		
final_GoogleNewsResults/AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	13	Tarawa Amphibious Readiness Group_**_NIL	MilitaryConflict	0.310586228597	MilitaryUnit	0.274505016959	Park	0.263283767505	Play	0.252993760523	Non-ProfitOrganisation	0.252611867817	GolfCourse	0.244755143888	Ship	0.235212561654	Eukaryote	0.235195561376	Species	0.235195561376	Lake	0.216246083038		
final_GoogleNewsResults/AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	15	Sammy Daniels_**_NIL	Scientist	0.408842261973	MusicalArtist	0.398035130579	Senator	0.397629018308	Artist	0.379339210575	BaseballPlayer	0.374304467753	Governor	0.344735421299	GridironFootballPlayer	0.341570922707	AmericanFootballPlayer	0.341570922707	Congressman	0.341255718685	Ambassador	0.338491362689		
final_GoogleNewsResults/AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	18	Don Loewen_**_NIL	Judge	0.434502794034	Scientist	0.419674272776	Jockey	0.387467356336	BaseballPlayer	0.385768922761	Skater	0.358547170706	GolfPlayer	0.358208488142	Swimmer	0.356800729213	Pope	0.320035065237	Senator	0.319689160449	BeautyQueen	0.31857021089		
final_GoogleNewsResults/AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	19	United States I_**_NIL	Non-ProfitOrganisation	0.274046565117	Legislature	0.264884374336	BaseballLeague	0.261229082691	IceHockeyLeague	0.255523123771	AmericanFootballLeague	0.251521934738	TopicalConcept	0.248498436868	Genre	0.248498436868	RadioStation	0.248463757151	CyclingRace	0.219824965274	Continent	0.218589549988		
final_GoogleNewsResults/AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	21	Kwai_**_NIL	BadmintonPlayer	0.338922470449	Prison	0.213296915956	Mountain	0.213226342143	FictionalCharacter	0.21252009396	Bridge	0.211902658778	Religious	0.185507608901	SkiArea	0.183323427829	Stream	0.1551265496	Saint	0.152444197956	Book	0.149764104715		
final_GoogleNewsResults/AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	24	Sam Nelson_**_NIL	Scientist	0.492142884682	Jockey	0.466384606786	Governor	0.45899050687	Judge	0.45749797811	Pope	0.415508512345	GolfPlayer	0.414299774141	Senator	0.402290153697	BaseballPlayer	0.398018237604	RugbyPlayer	0.38155413537	GridironFootballPlayer	0.378291758185		
final_GoogleNewsResults/AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	26	Tuan Quac Phan_**_NIL	BadmintonPlayer	0.450810402485	Skater	0.245864107815	Prison	0.239053315532	Monarch	0.2355512409	MotorcycleRider	0.21046410327	WinterSportPlayer	0.209722686531	President	0.209425391254	IceHockeyPlayer	0.208659679621	Hospital	0.205860990857	Skier	0.20547076502		
final_GoogleNewsResults/AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	27	EPR_**_NIL	SkiArea	0.15570953444	TradeUnion	0.152967962488	GrandPrix	0.143787977234	MilitaryConflict	0.143095505661	Band	0.142219821886	Group	0.142219821886	CyclingTeam	0.137812872375	Currency	0.137673704124	Racecourse	0.13149491551	RaceTrack	0.13149491551		
final_GoogleNewsResults/AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	31	Barrick Gold Corp_**_NIL	Eukaryote	0.357553659284	Species	0.357553659284	Bank	0.223615435537	Company	0.22116405428	TopicalConcept	0.212306432266	Genre	0.212306432266	RugbyLeague	0.207177298047	Senator	0.196299270419	LawFirm	0.195978032248	Automobile	0.186394485073		
final_GoogleNewsResults/AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	32	Masood_**_NIL	Monarch	0.259642116305	SquashPlayer	0.252604631063	Cricketer	0.2251702747	BadmintonPlayer	0.215281500016	MilitaryPerson	0.184912051234	President	0.181977579418	Jockey	0.181953850933	Play	0.180792247404	CricketTeam	0.179448287033	OfficeHolder	0.178242645939		
final_GoogleNewsResults/AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	33	Jones Medical Industries Inc_**_NIL	LawFirm	0.363267107748	Hospital	0.343099193365	GolfCourse	0.329772099376	VideoGame	0.267060981242	ChemicalSubstance	0.237179613207	ChemicalCompound	0.237179613207	School	0.22713188457	BasketballLeague	0.223478562587	Non-ProfitOrganisation	0.223261114081	Scientist	0.220067375818		
final_GoogleNewsResults/AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	35	McLean_**_NIL	Senator	0.465531786258	Jockey	0.407580413539	Ambassador	0.399419363284	Governor	0.325407045287	GolfCourse	0.310805930479	MusicalArtist	0.306495120241	Scientist	0.298531639814	Artist	0.279704090944	RugbyPlayer	0.277876916836	Hospital	0.275147277492		
final_GoogleNewsResults/AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	39	PA PITTSBURGH_**_NIL	AmericanFootballTeam	0.308810990801	HockeyTeam	0.26749475583	BasketballTeam	0.247695701547	BaseballTeam	0.198175486332	SoccerTournament	0.188369313034	CricketTeam	0.187883898367	City	0.174225525783	LawFirm	0.171084842378	Governor	0.161851713022	Village	0.158143457195		
final_GoogleNewsResults/AIDA-YAGO2_entities_and_links_uniq_dbpedia_distanceGoogleNews_results_ordered.tsv	41	Trace Worthington_**_NIL	GolfCourse	0.357122615399	Senator	0.340938714639	Ambassador	0.291928767867	Park	0.283814558212	School	0.267012918145	Judge	0.264692473291	Jockey	0.257176731001	MusicalArtist	0.252004127002	GridironFootballPlayer	0.247588800252	AmericanFootballPlayer	0.247588800252		
